0.52070	0.13817	0.08973	0.15595	0.11074	0.09257	0.07836	0.78314	0.16818	0.15633	0.04274	0.18737	0.15446	0.14963	0.04136	0.28900	0.22884	0.29663	0.28832	0.30179	0.18558	0.17378	0.12698	0.14612	0.08429	0.12594	0.19319	0.17631	0.13986	0.14074	0.26321	0.11859	0.17442	0.15199	0.33391	0.13436	0.10330	0.10247	0.13998
0.41387	0.87138	0.04648	0.78465	0.08335	0.13692	0.22822	0.05740	0.18524	0.79943	0.62831	0.87904	0.35026	0.80261	0.77245	0.23900	0.63035	0.31779	0.55361	0.36895	0.77475	0.80839	0.76443	0.78386	0.68607	0.84167	0.80659	0.76358	0.81244	0.85190	0.89407	0.86566	0.75814	0.71033	0.85434	0.65161	0.81437	0.70564	0.72405
0.45343	0.94763	0.03964	0.85893	0.10460	0.15220	0.25708	0.15282	0.21357	0.89636	0.71827	0.93068	0.39451	0.88876	0.86617	0.28151	0.72246	0.36753	0.62462	0.42336	0.84646	0.89769	0.84771	0.89100	0.76104	0.92526	0.89252	0.84813	0.90437	0.92937	0.92019	0.94069	0.83848	0.79158	0.86502	0.71983	0.90879	0.79090	0.82275
0.42075	0.96256	0.04635	0.85978	0.04836	0.09080	0.19901	0.24146	0.17190	0.93035	0.70107	0.96270	0.36290	0.91395	0.84196	0.13317	0.58618	0.22257	0.49089	0.28063	0.84670	0.93851	0.85845	0.91268	0.75020	0.95612	0.93312	0.84232	0.93663	0.96537	0.94057	0.95791	0.82455	0.77473	0.93451	0.70506	0.92408	0.79000	0.82292
0.40222	0.84460	0.06600	0.76884	0.11757	0.16159	0.25183	0.10980	0.20753	0.78992	0.64447	0.83788	0.36404	0.78694	0.77510	0.26662	0.64610	0.34100	0.56265	0.38929	0.75721	0.79177	0.75469	0.78646	0.68386	0.81993	0.78689	0.75464	0.79983	0.82416	0.84220	0.83747	0.74882	0.70852	0.77626	0.64926	0.80536	0.70599	0.73161
0.35674	0.72541	0.29082	0.73382	0.20508	0.24776	0.29961	0.41918	0.28899	0.67269	0.59313	0.72764	0.40501	0.69382	0.60535	0.15983	0.32517	0.21448	0.31031	0.25001	0.71905	0.70017	0.70227	0.67950	0.63944	0.69027	0.68020	0.67027	0.70582	0.70705	0.76191	0.70810	0.66272	0.66105	0.68967	0.65546	0.71443	0.64424	0.69781
0.51733	0.89771	0.07287	0.85371	0.19329	0.19516	0.29095	0.25647	0.25254	0.91208	0.75873	0.81940	0.41817	0.89563	0.90161	0.43976	0.90253	0.52132	0.77662	0.57433	0.84929	0.89574	0.84747	0.91993	0.76023	0.91167	0.88294	0.85905	0.91038	0.90380	0.75217	0.90793	0.84703	0.80218	0.71577	0.72453	0.90765	0.79660	0.84499
0.43895	0.90449	0.10294	0.83653	0.14160	0.19229	0.28449	0.18566	0.24157	0.84329	0.69849	0.88897	0.40715	0.84793	0.82305	0.29351	0.67408	0.37252	0.59422	0.42383	0.82259	0.85250	0.82158	0.84110	0.74198	0.87501	0.84490	0.81593	0.86211	0.88349	0.90578	0.89623	0.80734	0.77179	0.83995	0.71304	0.87160	0.76218	0.79859
0.48721	0.96889	0.09605	0.88601	0.14089	0.18812	0.29337	0.40905	0.26821	0.93201	0.77513	0.94069	0.44557	0.92587	0.90160	0.29629	0.70488	0.38104	0.61788	0.43612	0.86877	0.94059	0.89308	0.93361	0.79391	0.94646	0.93317	0.88658	0.95004	0.95790	0.95117	0.95438	0.86508	0.83262	0.89575	0.75750	0.95768	0.82942	0.88728
0.57920	0.74918	0.01896	0.67486	0.05269	0.06671	0.14799	0.94265	0.20709	0.78384	0.55084	0.75143	0.34159	0.74887	0.63501	0.19326	0.48968	0.26351	0.44895	0.30915	0.67691	0.79330	0.69540	0.77388	0.57454	0.75150	0.81073	0.71087	0.76957	0.76445	0.77297	0.72649	0.67739	0.64050	0.82988	0.55988	0.74509	0.63473	0.70531
0.53766	0.93299	0.08302	0.85020	0.09233	0.10632	0.20876	0.85361	0.24492	0.96717	0.75099	0.88984	0.42127	0.93950	0.84255	0.16818	0.55938	0.25367	0.48355	0.30924	0.83811	0.97399	0.88666	0.96438	0.74990	0.94105	0.97205	0.87488	0.97039	0.95563	0.87893	0.91575	0.83280	0.80136	0.90118	0.71587	0.95303	0.81131	0.89896
0.50162	0.95906	0.06850	0.87486	0.13999	0.18111	0.28887	0.33881	0.25474	0.93043	0.75834	0.94417	0.42963	0.91521	0.90791	0.33689	0.77312	0.42162	0.67394	0.47669	0.86210	0.93270	0.87403	0.93047	0.78040	0.94524	0.92760	0.87726	0.93900	0.95117	0.92243	0.94949	0.86106	0.81980	0.88739	0.74164	0.94192	0.81925	0.86454
0.58004	0.75104	0.01909	0.67640	0.05262	0.06670	0.14818	0.94368	0.20730	0.78564	0.55206	0.75319	0.34220	0.75061	0.63642	0.19336	0.49061	0.26379	0.44971	0.30955	0.67844	0.79514	0.69703	0.77564	0.57589	0.75333	0.81260	0.71245	0.77138	0.76633	0.77474	0.72830	0.67887	0.64192	0.83182	0.56112	0.74686	0.63615	0.70686
0.56736	0.85243	0.06136	0.75961	0.06680	0.08827	0.17808	0.89797	0.22874	0.86804	0.63759	0.83675	0.38249	0.84354	0.72594	0.17373	0.50682	0.25118	0.45921	0.30155	0.75555	0.88486	0.78864	0.85642	0.65652	0.85033	0.89533	0.79053	0.87178	0.86909	0.86060	0.82948	0.75216	0.71564	0.91209	0.63240	0.84640	0.71209	0.79240
0.52875	0.88755	0.07248	0.78337	0.03999	0.05938	0.15404	0.81746	0.19698	0.90150	0.63472	0.87346	0.36397	0.87229	0.72025	0.08514	0.45022	0.16667	0.39254	0.21971	0.77891	0.91834	0.80781	0.88432	0.66997	0.89022	0.92502	0.79833	0.90204	0.90655	0.88766	0.86779	0.76358	0.72083	0.93588	0.64131	0.86740	0.72630	0.80087
0.42083	0.96043	0.02943	0.85561	0.05321	0.09026	0.20224	0.22049	0.16756	0.94170	0.71044	0.96837	0.35849	0.91702	0.87305	0.16308	0.63944	0.25294	0.53269	0.31129	0.84317	0.94151	0.85855	0.92468	0.75139	0.96286	0.94032	0.84648	0.94095	0.96867	0.94022	0.95974	0.82772	0.77591	0.93599	0.70041	0.92985	0.79701	0.82349
0.50138	0.94933	0.03417	0.86679	0.08904	0.13197	0.23962	0.56248	0.24160	0.93851	0.76739	0.92139	0.42537	0.92455	0.89005	0.23695	0.64027	0.32500	0.55941	0.38212	0.84794	0.94136	0.88963	0.93714	0.77538	0.93169	0.93791	0.88228	0.94484	0.94655	0.94062	0.93167	0.85000	0.82087	0.89784	0.73638	0.95525	0.82621	0.89112
0.46170	0.94612	0.04432	0.86648	0.10119	0.12642	0.23868	0.51789	0.23113	0.96883	0.79816	0.92993	0.41556	0.94014	0.94273	0.22458	0.66459	0.31232	0.56150	0.36926	0.84625	0.95993	0.89793	0.96936	0.78374	0.95257	0.95333	0.88487	0.96738	0.96333	0.89551	0.93750	0.84887	0.81927	0.87668	0.73450	0.97246	0.84492	0.90198
0.46126	0.94323	0.02246	0.85200	0.08749	0.12848	0.23915	0.23723	0.20143	0.92270	0.72164	0.96556	0.38183	0.89773	0.89335	0.26501	0.72508	0.35172	0.61993	0.40803	0.84009	0.92038	0.84753	0.91357	0.75300	0.93922	0.91707	0.84839	0.91974	0.94462	0.92471	0.93836	0.83367	0.78443	0.91235	0.70821	0.91873	0.79991	0.82438
