1.0,0.00053,0.0,0.00407,0.0,0.0,0.0,0.0,0.0,0.00216,0.0,0.0,0.0,0.02647,0.0,0.0,0.01364,0.0,0.01191,0.0,0.0,0.0,0.0,0.03283,0.0,0.0,0.01506,0.0,0.0,0.01549,0.01478,0.26453,0.0,0.03376,0.00286,0.0,0.0,0.0,0.0
0.00053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00462,0.0,0.00527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0,0.00759,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.00297,0.00242,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01931,0.0,0.0,0.04972,0.0,0.0,0.0,0.0,0.0225,0.0,0.03622,0.00842,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00216,0.00462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.01269,0.0,0.00599,0.0,0.0,0.0,0.00364,0.00648,0.00217,0.00208,0.0,0.00985,0.00344,0.00403,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01205,0.08479,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02647,0.0,0.0,0.03158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.12941,0.0,0.0,0.0,0.0,0.09302,0.0,0.06871,0.00797,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.72043,0.0,0.02905,0.03078,0.0,0.05302,0.0,0.04563,0.0,0.0,0.0,0.0,0.02667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72043,0.0,1.0,0.0,0.02505,0.02634,0.0,0.04133,0.0,0.03343,0.0,0.0,0.0,0.0,0.01869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.02905,0.0,0.02505,0.0,1.0,0.09832,0.0,0.00751,0.0,0.0,0.0,0.0,0.00571,0.0,0.00816,0.0,0.0,0.0,0.01164,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01269,0.0,0.0,0.0,0.0,0.0,0.0,0.03078,0.0,0.02634,0.0,0.09832,1.0,0.0,0.02532,0.0,0.0,0.0,0.00619,0.04883,0.0,0.0087,0.0,0.00281,0.0,0.00647,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03283,0.0,0.0,0.01931,0.0,0.0,0.0,0.0,0.0,0.00599,0.0,0.0,0.0,0.016,0.0,0.0,0.05302,0.0,0.04133,0.0,0.00751,0.02532,0.0,1.0,0.0,0.0,0.01919,0.0,0.06857,0.0,0.0,0.01351,0.0,0.01699,0.01285,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04563,0.0,0.03343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01506,0.0,0.0,0.04972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06154,0.0,0.09226,0.00924,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00619,0.0,0.0,0.0,0.0,0.0,1.0,0.07826,0.0,0.0,0.0,0.00897,0.0,0.02817,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571,0.04883,0.0,0.06857,0.0,0.0,0.0,0.07826,1.0,0.0,0.0,0.0,0.00586,0.0,0.01838,0.0,0.0,0.0,0.0
0.01549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36986,0.0,0.0,0.05931,0.0,0.0,0.0,0.0,0.0
0.01478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208,0.0,0.0,0.0,0.0,0.0,0.0,0.02667,0.0,0.01869,0.0,0.00816,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36986,1.0,0.0,0.0,0.05007,0.0,0.0,0.0,0.0,0.0
0.26453,0.0012,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01351,0.0,0.0,0.06154,0.0,0.0,0.0,0.0,1.0,0.0,0.05359,0.00691,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00985,0.0,0.01205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00281,0.0,0.0,0.0,0.0,0.0,0.00897,0.00586,0.0,0.0,0.0,1.0,0.0,0.00366,0.0,0.0,0.0,0.0
0.03376,0.00297,0.0,0.03622,0.0,0.0,0.0,0.0,0.0,0.00344,0.0,0.08479,0.0,0.06871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699,0.0,0.0,0.09226,0.0,0.0,0.05931,0.05007,0.05359,0.0,1.0,0.00837,0.0,0.0,0.0,0.0
