0.40118	0.39181	0.40746	0.39514	0.39911	0.39699	0.39412	0.40424	0.39487	0.39078	0.38335	0.37740	0.39274	0.39225	0.37712	0.39587	0.39348	0.39566	0.39511	0.39559	0.39589	0.39187	0.39003	0.38913	0.39149	0.38984	0.38865	0.39405	0.39147	0.38961	0.33686	0.39143	0.39425	0.39420	0.37321	0.39368	0.38098	0.38733	0.38923
0.39547	0.39719	0.39650	0.39761	0.39580	0.39564	0.39541	0.38333	0.39555	0.39607	0.39777	0.39755	0.39648	0.39633	0.39791	0.39607	0.39443	0.39610	0.39536	0.39611	0.39750	0.39722	0.39665	0.39614	0.39667	0.39678	0.39618	0.39604	0.39645	0.39665	0.39959	0.39775	0.39611	0.39598	0.39709	0.39745	0.39743	0.39694	0.39658
0.39646	0.40264	0.37560	0.39972	0.38921	0.39244	0.39244	0.40719	0.39410	0.40648	0.40006	0.43301	0.39482	0.40464	0.40468	0.39209	0.39595	0.39239	0.39430	0.39250	0.39923	0.41059	0.40131	0.40722	0.39948	0.41117	0.41437	0.40034	0.40871	0.41118	0.51033	0.40415	0.39968	0.39904	0.44348	0.39764	0.40829	0.40050	0.39968
0.39846	0.41237	0.34864	0.40654	0.37980	0.38746	0.38534	0.41788	0.39088	0.42077	0.40447	0.48492	0.39237	0.41721	0.41460	0.38616	0.39343	0.38685	0.39102	0.38709	0.40548	0.43296	0.40837	0.42278	0.40423	0.43341	0.44064	0.40660	0.42747	0.43331	0.67450	0.41676	0.40506	0.40324	0.51244	0.40078	0.42399	0.40593	0.40371
0.39640	0.40121	0.38000	0.39891	0.39067	0.39320	0.39319	0.40490	0.39448	0.40425	0.39906	0.42512	0.39502	0.40278	0.40266	0.39290	0.39597	0.39314	0.39463	0.39322	0.39853	0.40748	0.40014	0.40482	0.39870	0.40793	0.41044	0.39940	0.40600	0.40793	0.48566	0.40239	0.39888	0.39838	0.43326	0.39725	0.40556	0.39947	0.39884
0.39924	0.40515	0.37849	0.40570	0.38829	0.39124	0.38739	0.38675	0.39142	0.40633	0.39685	0.43721	0.39285	0.40609	0.39820	0.39073	0.38857	0.39105	0.39077	0.39116	0.40524	0.41723	0.40073	0.40666	0.39919	0.41459	0.41702	0.40092	0.41153	0.41421	0.52431	0.40822	0.40009	0.39897	0.44830	0.40131	0.40578	0.39803	0.39719
0.39530	0.40199	0.37696	0.39854	0.39007	0.39294	0.39386	0.40548	0.39492	0.40594	0.40168	0.42980	0.39563	0.40373	0.40715	0.39283	0.39727	0.39312	0.39495	0.39321	0.39801	0.40811	0.40142	0.40671	0.39975	0.40942	0.41224	0.39984	0.40712	0.40952	0.49900	0.40321	0.39932	0.39883	0.43922	0.39726	0.40890	0.40152	0.40039
0.39584	0.39966	0.38541	0.39811	0.39241	0.39447	0.39394	0.39921	0.39493	0.40144	0.39861	0.41591	0.39553	0.40055	0.40105	0.39398	0.39586	0.39415	0.39496	0.39420	0.39779	0.40384	0.39906	0.40213	0.39787	0.40409	0.40563	0.39828	0.40296	0.40434	0.45645	0.40078	0.39791	0.39762	0.42117	0.39709	0.40293	0.39870	0.39807
0.39479	0.40200	0.37651	0.39826	0.39003	0.39276	0.39505	0.40570	0.39514	0.40572	0.40293	0.42890	0.39636	0.40368	0.40870	0.39322	0.39766	0.39352	0.39543	0.39362	0.39771	0.40732	0.40173	0.40653	0.40032	0.40890	0.41171	0.39979	0.40658	0.40902	0.49768	0.40290	0.39931	0.39875	0.43810	0.39732	0.40975	0.40206	0.40113
0.39932	0.40858	0.34498	0.40062	0.38003	0.38821	0.38826	0.46095	0.39253	0.42128	0.39981	0.48159	0.39134	0.41625	0.41039	0.38600	0.39983	0.38661	0.39349	0.38682	0.39983	0.42847	0.40673	0.42281	0.40231	0.43096	0.44045	0.40646	0.42594	0.43126	0.66516	0.41097	0.40471	0.40339	0.50950	0.39570	0.42089	0.40368	0.40277
0.39677	0.40867	0.35601	0.40289	0.38287	0.38931	0.38901	0.42146	0.39272	0.41637	0.40464	0.46799	0.39391	0.41309	0.41428	0.38847	0.39590	0.38903	0.39295	0.38922	0.40193	0.42424	0.40657	0.41846	0.40306	0.42565	0.43216	0.40471	0.42085	0.42588	0.62392	0.41147	0.40332	0.40213	0.49067	0.39908	0.42047	0.40521	0.40339
0.39251	0.39578	0.39319	0.39341	0.39599	0.39603	0.40055	0.39810	0.39756	0.39668	0.40149	0.39615	0.39849	0.39540	0.40433	0.39732	0.40030	0.39739	0.39783	0.39741	0.39314	0.39225	0.39773	0.39680	0.39752	0.39435	0.39469	0.39567	0.39420	0.39455	0.39133	0.39475	0.39572	0.39609	0.39300	0.39527	0.40114	0.39955	0.39936
0.39930	0.40856	0.34504	0.40061	0.38005	0.38822	0.38828	0.46086	0.39254	0.42125	0.39983	0.48149	0.39136	0.41622	0.41040	0.38601	0.39985	0.38662	0.39349	0.38684	0.39982	0.42842	0.40672	0.42278	0.40231	0.43091	0.44039	0.40645	0.42589	0.43122	0.66479	0.41095	0.40470	0.40338	0.50935	0.39570	0.42088	0.40369	0.40277
0.39729	0.40632	0.35858	0.40055	0.38411	0.39000	0.39029	0.43199	0.39348	0.41454	0.40182	0.46010	0.39362	0.41114	0.41024	0.38900	0.39799	0.38949	0.39394	0.38966	0.39982	0.42040	0.40497	0.41611	0.40158	0.42218	0.42863	0.40371	0.41816	0.42220	0.59762	0.40851	0.40249	0.40146	0.48045	0.39717	0.41681	0.40336	0.40219
0.40121	0.41578	0.33395	0.40836	0.37492	0.38485	0.38194	0.44166	0.38895	0.42829	0.40142	0.51064	0.38934	0.42330	0.41299	0.38245	0.39365	0.38329	0.38950	0.38359	0.40721	0.44377	0.41021	0.43034	0.40492	0.44425	0.45477	0.40988	0.43690	0.44425	0.75444	0.42089	0.40761	0.40542	0.54562	0.40023	0.42806	0.40562	0.40365
0.39910	0.41756	0.33136	0.40932	0.37411	0.38437	0.38257	0.43037	0.38922	0.42980	0.40666	0.51634	0.39076	0.42435	0.42050	0.38271	0.39368	0.38364	0.38953	0.38396	0.40789	0.44508	0.41236	0.43214	0.40675	0.44613	0.45650	0.41033	0.43796	0.44605	0.77056	0.42301	0.40808	0.40588	0.55168	0.40173	0.43348	0.40906	0.40621
0.39569	0.41484	0.33648	0.40606	0.37657	0.38638	0.38648	0.42801	0.39162	0.42552	0.41151	0.50072	0.39394	0.42070	0.42602	0.38559	0.39659	0.38642	0.39244	0.38670	0.40460	0.43665	0.41226	0.42864	0.40684	0.43887	0.44823	0.40862	0.43184	0.43906	0.72968	0.41905	0.40675	0.40496	0.53350	0.40101	0.43415	0.41104	0.40806
0.39264	0.40821	0.35734	0.40146	0.38387	0.39040	0.39209	0.40984	0.39460	0.41471	0.41223	0.46189	0.39704	0.41127	0.42403	0.39063	0.39806	0.39118	0.39505	0.39137	0.40028	0.41961	0.40822	0.41721	0.40449	0.42214	0.42780	0.40378	0.41748	0.42238	0.60797	0.41064	0.40278	0.40180	0.48277	0.39982	0.42541	0.40942	0.40668
0.39919	0.42827	0.29435	0.41400	0.36241	0.37869	0.37761	0.46073	0.38695	0.44816	0.41491	0.57983	0.38932	0.43926	0.43782	0.37630	0.39574	0.37773	0.38778	0.37822	0.41171	0.46885	0.42197	0.45224	0.41300	0.47178	0.48830	0.41796	0.45960	0.47193	0.97084	0.43574	0.41455	0.41138	0.63496	0.40354	0.45604	0.41773	0.41345
0.39823	0.42364	0.30874	0.41115	0.36725	0.38113	0.38093	0.45074	0.38839	0.44071	0.41288	0.55335	0.39062	0.43290	0.43278	0.37933	0.39629	0.38057	0.38914	0.38100	0.40915	0.45783	0.41844	0.44415	0.41074	0.46060	0.47476	0.41473	0.45013	0.46074	0.88654	0.42990	0.41180	0.40916	0.59962	0.40243	0.44803	0.41504	0.41137
